date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2006/6/12,705997,673635,657618,653908,672266,713837,784223,845146,866670,891717,910602,921505,925607,924093,924810,938805,954744,974324,982862,965051,964028,957824,882271,785276
2006/6/13,731699,713431,699493,691425,700253,742332,805224,864167,884854,910202,942136,962423,968759,1015289,1010286,1031374,1076789,1096912,1100309,1068427,1048313,1042813,951540,855161
2006/6/14,775618,732810,700723,697305,711007,753063,807771,860766,883177,904429,921454,949675,959396,970852,969584,971119,981326,994951,1012465,1005417,1006157,985787,908064,823546
2006/6/15,772134,744024,714465,708575,714407,757145,805336,874452,912931,945810,976758,996241,1012998,1022308,1043568,1057868,1086215,1096060,1097685,1058215,1028572,1027390,933075,827060
2006/6/16,756692,718297,706440,695614,708766,731488,800281,864136,904932,940375,980503,1001488,1026604,1044140,1043690,1075564,1102629,1109695,1110451,1107787,1064724,1039006,964357,859594
2006/6/17,787127,744139,712860,697040,692403,686289,711168,772356,848871,921060,984525,1027923,1048433,1048155,1082820,1104873,1129036,1134140,1143266,1118771,1082389,1067102,993493,895661
2006/6/18,818562,756425,730056,709774,693980,693136,701281,776899,882532,993158,1077452,1146993,1198992,1222650,1234916,1262276,1282925,1292720,1276364,1228800,1213514,1190075,1094403,980725
2006/6/19,894352,847441,805689,792347,799720,828109,892459,984016,1045609,1109955,1177088,1230815,1241896,1222351,1232194,1237069,1247908,1271498,1269060,1241405,1201451,1175536,1064716,954956
2006/6/20,880612,841562,815130,806099,811923,837770,901577,974446,1034366,1071699,1126293,1122395,1128002,1164650,1200147,1230963,1258509,1274388,1265603,1234089,1205224,1177426,1068148,944370
2006/6/21,871868,818837,784394,759066,771208,800064,856892,936054,1003584,1051305,1115875,1176918,1217110,1239444,1247366,1278069,1289144,1305716,1323774,1306056,1256112,1235735,1123954,1003395
2006/6/22,916026,864452,832259,806300,811308,846474,904688,982484,1018676,1054656,1106828,1158674,1177373,1224575,1291416,1345318,1374107,1402390,1394720,1400369,1385035,1344454,1234661,1095113
2006/6/23,1011747,949411,909803,862608,781287,811940,866111,943711,1015998,1119330,1150274,1159440,1180346,1177804,1203247,1225241,1242703,1261813,1245361,1208411,1173941,1130925,1056371,954374
2006/6/24,867124,818122,783395,759544,751606,757965,776957,827857,891309,969481,1021090,1077938,1115211,1117342,1101582,1111023,1109440,1114632,1128395,1093063,1072919,1054079,992636,900570
2006/6/25,829196,791552,762944,752426,733092,722450,740302,787680,857527,914204,948846,993960,1028019,1035897,1019619,998619,992044,974904,994133,998845,996036,985215,926033,837690
2006/6/26,779703,753178,732053,730554,747716,794677,864950,940620,992712,1053169,1114087,1166386,1212046,1245206,1249350,1223400,1203115,1185873,1178860,1153404,1134337,1114783,1035429,936233
2006/6/27,869954,832822,807377,811749,828205,862905,930075,1006597,1060329,1093034,1104452,1105211,1121541,1138660,1121705,1111474,1094676,1075464,1063429,1070289,1063492,1033814,955811,869694
2006/6/28,809222,771945,739498,734005,748593,780174,851463,917520,971829,1037669,1099907,1155384,1200634,1234629,1232390,1260833,1210094,1181712,1196455,1185519,1161855,1132899,1045594,944077
2006/6/29,862863,808204,781333,762230,762393,794640,853307,928212,982695,1037411,1108736,1170078,1206318,1224854,1189335,1201516,1170685,1171262,1188315,1175140,1152893,1130906,1032655,925196
2006/6/30,840803,789289,755368,728995,728350,757185,809810,890266,946176,987440,1035452,1070368,1084682,1121029,1145601,1170663,1182027,1187838,1167208,1116422,1047674,1026062,946196,851761
2006/7/1,769842,714736,692830,676958,676135,675051,685474,746447,831296,908253,972453,1034986,1072338,1114384,1134901,1154235,1176837,1178534,1153292,1098014,1044563,1025521,948231,870811
2006/7/2,788253,734076,697193,676051,665179,667271,678247,765047,880438,1001741,1089205,1166992,1227857,1255845,1238690,1258623,1273351,1264401,1208797,1155852,1103008,1077882,993688,894933
2006/7/3,808266,756111,723702,715717,723399,766352,829423,897925,967012,1040423,1118176,1192574,1199108,1225112,1262921,1280447,1284600,1287374,1314001,1284339,1239854,1189756,1108632,1005409
2006/7/4,905504,842100,805135,775927,764951,758837,755253,814164,902226,1032882,1151610,1230228,1281732,1280355,1275267,1227980,1194829,1154265,1120588,1092405,1071233,1016578,973599,905135
2006/7/5,827106,771997,746809,736690,744850,786912,854499,928113,993304,1060234,1099663,1128783,1149586,1177984,1184887,1180333,1170081,1165161,1150717,1121357,1102031,1056190,976213,884542
2006/7/6,817768,787976,746682,729285,732811,764413,812480,862402,889560,919682,953054,964572,992024,1015681,1028968,1052346,1082933,1089670,1074131,1034955,1008909,1011400,937123,846652
2006/7/7,780633,735118,705477,683734,684997,709936,762624,832530,873151,921494,954324,977379,1017151,1016764,1037524,1054785,1072465,1093947,1082235,1046431,1008692,999737,930894,840189
2006/7/8,764151,715425,691372,679513,669149,672736,690272,726313,784947,834986,874950,901512,925682,949562,989278,1023027,1038332,1035862,1015410,977091,960522,949523,894797,808127
2006/7/9,738039,686516,661156,641875,641995,639761,645232,706435,778717,855542,918323,968241,1005996,1035116,1042970,1059651,1072845,1091526,1070977,1043633,1029965,1012342,933374,848590
2006/7/10,776773,736011,699170,690276,698959,746166,792449,883419,932990,984686,1056286,1125698,1159514,1188167,1204819,1231195,1255458,1268129,1303889,1271363,1239928,1223166,1113769,998532
2006/7/11,911317,863800,827835,816571,818708,852847,908249,992404,1065344,1141569,1221907,1290603,1344667,1364930,1336280,1341928,1348071,1345194,1339339,1330988,1324339,1274694,1157638,1042507
2006/7/12,965460,928094,896333,884504,885466,922069,948489,963869,1019513,1089765,1161846,1239474,1270015,1316557,1357184,1365937,1358177,1300344,1316416,1315098,1271738,1237758,1146912,1036967
2006/7/13,962091,925929,895742,892688,904808,939495,995403,1047589,1076321,1109892,1136571,1148547,1159865,1156526,1175836,1191825,1203959,1237838,1280856,1253810,1231705,1217464,1124316,1008188
2006/7/14,909901,874167,846383,833630,837655,884266,953035,1028842,1091487,1148064,1204471,1262219,1264052,1243755,1257152,1271629,1269819,1282300,1282701,1247352,1213825,1188319,1096809,993900
2006/7/15,905073,866480,824963,808164,804332,813997,821444,866419,934254,999678,1078161,1143806,1184672,1198875,1229833,1263177,1299373,1304251,1289154,1226969,1178008,1150733,1068369,964848
2006/7/16,886907,827820,785338,758796,750306,742425,753082,830060,951342,1065043,1141301,1196132,1228266,1239506,1261284,1292368,1342398,1389271,1380720,1342123,1288596,1253585,1149120,1031091
2006/7/17,939135,884600,864628,843017,843526,867147,928908,1010463,1095318,1195304,1283337,1379728,1460684,1484878,1469066,1487672,1520458,1526786,1526950,1499313,1479124,1437439,1301697,1155612
2006/7/18,1069600,1000228,954418,925562,914105,941145,988967,1069313,1142629,1243927,1343040,1433999,1513604,1525861,1513368,1529799,1503556,1435112,1402782,1368606,1349720,1298052,1180651,1057477
2006/7/19,984640,924869,892697,870710,868590,896182,950776,1025194,1089612,1154656,1212229,1272030,1324247,1325460,1376860,1410913,1419537,1416824,1417771,1382975,1345681,1304617,1193220,1089701
2006/7/20,1001268,941586,909953,882233,881107,901070,957730,1040224,1092257,1158244,1232884,1295819,1336338,1355411,1390270,1421699,1438363,1426381,1425523,1394536,1372593,1320476,1209847,1087363
2006/7/21,1003529,948873,911852,894274,890038,919259,973713,1051039,1108834,1150029,1235165,1313500,1346443,1349346,1341538,1330129,1316725,1333781,1311788,1272305,1256969,1226227,1139615,1042798
2006/7/22,963445,897636,865564,842952,835084,842134,862421,891485,958585,1054368,1129473,1174644,1184811,1196417,1188817,1195437,1216305,1227881,1218190,1161827,1118338,1099517,1032425,956513
2006/7/23,876669,816925,781918,758503,744900,732882,740805,790611,870435,936732,981839,1012644,1041137,1072743,1087203,1115438,1149343,1173409,1169906,1123588,1090669,1069665,976781,884503
2006/7/24,808778,765508,742216,727779,732116,764858,821608,901492,968274,1045084,1113473,1182000,1218685,1219563,1249576,1283278,1303577,1306522,1312343,1280316,1243235,1214218,1099609,986673
2006/7/25,909419,858603,823715,804017,810584,850178,904965,969230,1017793,1065909,1119293,1169223,1188913,1192591,1215293,1225127,1233263,1234031,1258571,1245513,1234280,1195216,1091210,988441
2006/7/26,924640,881813,846903,827873,826174,857490,914710,978728,1036411,1102818,1173708,1232941,1294713,1331493,1333357,1365106,1386591,1391293,1366616,1348983,1328417,1286183,1187005,1075618
2006/7/27,998266,936076,900210,875963,881802,918043,978088,1050239,1115588,1181251,1261782,1344518,1372786,1394515,1426659,1417161,1428566,1463949,1449078,1427360,1399649,1340604,1225811,1108536
2006/7/28,1031422,978352,943289,926950,923998,953519,1005585,1075611,1132787,1213779,1282388,1310064,1296796,1300360,1301262,1286068,1291395,1331769,1329505,1271824,1241437,1211698,1123811,1019364
2006/7/29,954784,904602,859817,830506,832600,828090,849474,912879,1029959,1122569,1211344,1253816,1266918,1300982,1328812,1340360,1346922,1335903,1335554,1316828,1266819,1232073,1143467,1059380
2006/7/30,974720,906384,860870,836314,815593,818798,820815,875623,986510,1079343,1170117,1225206,1264719,1309205,1338400,1352502,1358450,1363652,1355379,1319555,1302137,1272695,1171103,1064811
2006/7/31,981879,929226,898729,882984,887234,914016,971312,1059802,1142351,1212096,1307768,1383718,1454545,1470750,1463905,1459546,1468552,1464338,1466501,1425294,1443142,1402636,1273306,1153830
2006/8/1,1065483,1006171,963823,948464,936971,969861,1017581,1087127,1166468,1257549,1364583,1459118,1507117,1503158,1539658,1551546,1566725,1568795,1591752,1580723,1542357,1479759,1349691,1229109
2006/8/2,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/3,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/4,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/5,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/6,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/7,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/8,,,,,,,,,,,,,,,,,,,,,,,,
2006/8/9,904358,844940,816890,802922,808951,834331,879546,944692,991047,1037012,1086457,1138694,1171246,1189741,1228374,1252179,1261643,1258800,1273868,1240499,1217289,1172419,1077852,984453
2006/8/10,904078,856713,821990,815135,827246,855902,912693,966774,1002751,1029179,1066151,1066854,1037429,1055010,1052720,1073330,1111730,1162472,1186960,1165420,1166527,1131561,1048249,961221
2006/8/11,885466,851836,817007,806991,805519,838042,877686,937472,971708,1009580,1060044,1098214,1124825,1132818,1144754,1161386,1173092,1178706,1142249,1086338,1051912,1012847,928606,850413
2006/8/12,781504,735019,707435,688426,690707,694869,706916,751254,822176,870619,914605,945064,975058,1002017,1028194,1059257,1083274,1102013,1083397,1032209,1004556,963457,886396,794031
2006/8/13,720799,669161,639716,622002,624641,626123,632369,677993,759673,837144,877368,912225,943179,994183,1032827,1069329,1119386,1145146,1134461,1093040,1087340,1051486,951901,869295
2006/8/14,781994,743076,723322,710979,729547,762134,827148,890113,948087,1022058,1097034,1177685,1210710,1237197,1274459,1298718,1317664,1331011,1342740,1330049,1312333,1256462,1157837,1054729
2006/8/15,984385,942075,912421,903759,903144,939968,998637,1063976,1107272,1145790,1189389,1224014,1189721,1199428,1225534,1264430,1310917,1325989,1302070,1243951,1217050,1162031,1057086,966487
2006/8/16,889289,831036,800142,767732,774731,807690,874801,934426,988242,1059270,1119580,1176489,1187274,1209723,1247637,1283946,1305345,1312618,1308222,1270070,1232302,1169465,1070623,953437
2006/8/17,874477,818303,794901,774946,779458,803689,854532,895509,954870,1018466,1088382,1169461,1187246,1205845,1234639,1270330,1288033,1283887,1286303,1256891,1232349,1125737,1067784,972422
2006/8/18,887428,842822,812114,794253,792017,811784,871433,928795,987219,1055662,1127147,1182932,1198269,1199065,1242417,1274855,1289674,1290141,1256578,1189611,1182348,1156620,1073125,985816
2006/8/19,920774,858901,820422,794386,785668,789127,802305,847451,941948,1034671,1125831,1192906,1249400,1269401,1250100,1247187,1248780,1284519,1270164,1229576,1230195,1183143,1108884,1025197
2006/8/20,952891,898570,860879,833412,824386,805052,813581,853456,965600,1077579,1145423,1196067,1238323,1238272,1235546,1251566,1262697,1278119,1296105,1271139,1276102,1208744,1108557,1000966
2006/8/21,920260,856430,823619,800341,801868,835690,895666,955395,1019987,1060873,1104175,1151750,1164271,1188488,1225765,1265180,1294969,1308365,1314670,1301194,1269445,1189114,1071735,965023
2006/8/22,888506,837454,806211,789400,795102,826626,886038,941786,988872,1051199,1121719,1155564,1175859,1226721,1272430,1303638,1322869,1329964,1312653,1265175,1284734,1229606,1102482,987112
2006/8/23,902494,854205,822161,802562,809058,843758,903660,957318,1007702,1066565,1142803,1205883,1262097,1267610,1271402,1296671,1325523,1328646,1308814,1293051,1275276,1214970,1106564,994732
2006/8/24,910817,866935,831389,814549,813444,844955,895338,953176,994096,1061524,1142300,1201433,1250782,1261409,1289329,1313822,1307966,1282354,1270404,1275525,1260106,1203302,1100668,1000551
2006/8/25,919945,874151,837012,816533,817903,854250,918190,970130,1021944,1091773,1171203,1246757,1295760,1316661,1361628,1384772,1394950,1383327,1363592,1338801,1324298,1246721,1149601,1043827
2006/8/26,961130,898076,859433,839407,823831,818709,838166,883751,973310,1059134,1147205,1219841,1254828,1270742,1295999,1292546,1294963,1234656,1182334,1177857,1167681,1129637,1045584,967439
2006/8/27,899293,853427,818213,797718,787871,779145,786925,830662,922803,1000588,1059317,1116845,1184668,1203882,1206747,1188654,1184266,1190265,1173797,1175276,1189801,1123390,1035860,952343
2006/8/28,899912,856755,841507,825074,837812,877700,975686,1028804,1080580,1151358,1225773,1274943,1292008,1312458,1347487,1371545,1381384,1355940,1355501,1348721,1321545,1239861,1129570,1028489
2006/8/29,960724,916020,885993,873087,885989,933211,1018911,1071823,1098847,1157552,1245010,1319987,1362047,1367304,1387193,1395195,1419966,1432520,1430742,1418626,1424936,1338254,1206256,1089196
2006/8/30,1011131,961407,931044,909678,910914,959953,1049536,1088591,1089929,1121917,1154045,1176609,1189120,1200997,1215304,1193748,1164619,1152061,1131315,1139431,1146830,1087173,993161,899123
2006/8/31,843669,806269,786769,794014,802771,844788,932324,976959,978235,984430,998272,1011389,1009872,1000316,994834,997178,1009757,1013449,1009337,1021867,1041448,988082,909456,828994
2006/9/1,769905,744073,727451,715009,723724,768599,838302,890473,910199,925618,944000,932940,918964,912433,902718,890805,881477,885483,889273,900393,896773,852153,787232,735980
2006/9/2,691622,664017,656822,649570,645118,658504,675991,711947,778688,823825,841810,841169,833184,830846,818783,828038,838167,844831,842344,841977,872623,832233,778838,721460
2006/9/3,668798,624155,603354,593163,591424,597339,615689,658798,748909,799264,824151,837097,862428,868984,885473,894404,892597,895039,886168,882709,893064,847727,780581,718544
2006/9/4,662351,627777,610903,596738,588160,586868,602962,640261,702115,775981,831999,860766,877782,874365,860456,858117,853824,845396,873650,899302,927488,874320,795506,722784
2006/9/5,672988,646498,640348,635782,647051,707273,828936,887755,899649,913817,917994,920861,924841,925812,924235,920347,945589,962798,960638,946339,945807,894727,808386,732888
2006/9/6,686733,658307,686629,688412,697502,715523,802743,847061,846782,846891,870955,879687,902611,927612,937758,960658,983402,993024,992908,1000944,1054381,994258,905874,814534
2006/9/7,754914,726478,708614,714736,735999,779191,881888,901769,896920,881338,922354,942456,969977,1004035,1056864,1102598,1109103,1110583,1100272,1092722,1110119,1042561,935308,854755
2006/9/8,794687,762506,744108,735053,749423,793628,862719,928295,926341,955902,981824,1017679,1055010,1083387,1084028,1033990,1016422,1039580,1055552,1047968,1061038,1010023,935048,854655
2006/9/9,788576,741687,699874,689219,682252,698943,721401,763261,823649,884637,934753,974326,1010429,1041803,1061301,1057197,1035318,1021967,1014924,1026190,1030266,970664,897204,820372
2006/9/10,749391,697269,668606,653231,649574,652047,673906,713529,783403,844402,897355,936800,975142,1005550,1023470,1046759,1055297,1051735,1027326,1033617,1054940,992968,908437,823195
2006/9/11,755766,723039,708974,703631,718703,760736,861431,918627,915726,927367,939102,894730,893822,885554,882420,871711,909757,936170,965744,983990,984301,931155,867595,792867
2006/9/12,744338,722759,708519,710416,722958,772189,869458,916943,910487,924237,925332,924433,922095,919174,918037,890485,901615,937798,951284,982244,990997,929650,850457,780169
2006/9/13,730071,702817,683313,679505,688630,740157,850448,890851,885046,892366,896875,904091,902895,902403,895959,897643,918084,934711,950712,985115,989823,936174,866136,783438
2006/9/14,737579,713662,695104,695558,704247,758051,869764,915698,912560,915915,930810,937787,930415,940711,938096,950117,963711,972309,974181,1000719,1022256,968068,885757,798623
2006/9/15,745636,714651,703772,709735,715704,759626,861944,892847,891729,904434,921100,928071,935458,944258,957400,955304,961978,966220,960314,955173,959355,909687,855144,787585
2006/9/16,742625,708291,682151,677674,679738,701070,735341,782579,836776,879875,902747,906860,908733,902158,898402,898232,902350,904409,900750,914091,920240,870074,809330,736506
2006/9/17,678837,642620,628204,610615,613031,616752,654337,699626,777975,841272,880249,904342,941719,971858,993918,1011068,1020677,1046915,1035662,1049589,1049023,969965,886027,795700
2006/9/18,730493,696840,679956,677961,689625,747634,860855,903232,916613,959495,1005801,1041431,1085612,1129489,1151754,1140337,1116451,1120976,1110498,1116034,1146728,1057684,954194,855190
2006/9/19,791221,757549,742035,736757,749406,798480,906256,955310,959599,982455,1002948,1025708,1044459,1064106,1071531,1085054,1105920,1106484,1091538,1081409,1069851,997023,902951,796146
2006/9/20,734704,707854,693898,687696,701723,750114,861748,906648,896673,889795,886958,892363,890480,896668,890686,887811,894955,912289,919114,966126,975319,916113,832025,758406
2006/9/21,710985,682434,675624,677120,693892,753085,864901,909007,873507,874663,878836,875439,877402,883413,880475,879172,899207,905358,916128,961614,964893,904468,829621,757887
2006/9/22,711407,689204,677965,679507,693388,749393,866486,907904,893137,892321,896776,874568,867600,857168,851533,849101,856886,859875,872403,917227,908415,868299,813795,747969
2006/9/23,698167,663548,647883,639455,637827,663157,699061,749032,795526,837726,855471,865041,866207,874356,880057,896284,913523,929246,924933,956135,948102,901417,843661,780622
2006/9/24,733485,708919,684672,686173,678039,692456,715835,758963,838513,901376,937602,962529,971242,961084,935431,929381,933912,941466,934991,974517,974674,913500,833160,761512
2006/9/25,714547,684973,673290,669711,686280,745948,851735,901257,902243,902413,917454,929436,935957,947915,954030,964773,994110,1004170,1004177,1030511,1022624,953517,866515,767833
2006/9/26,718073,677190,659537,661629,678782,735450,843100,890597,877525,880937,895085,907095,909613,922716,934509,931292,939686,955133,968039,1011877,997768,929217,849150,759936
2006/9/27,719731,700172,688205,686816,695049,744890,853710,886170,864055,874221,887797,908973,916529,926116,937893,940024,951586,954992,953490,1006352,993399,923756,843117,746844
2006/9/28,695537,674868,662500,660956,676866,738355,842555,890546,870185,885615,910958,923263,931673,922737,932394,949928,946732,956334,969927,997051,976138,910781,845260,771089
2006/9/29,723518,702309,674836,675675,689149,743913,850838,885738,870348,868978,871064,866678,869725,854603,849362,845793,858069,866018,873910,897656,894564,862908,809332,745084
2006/9/30,693172,666621,647327,647982,649834,670059,711691,772451,835369,867383,871885,868246,832073,812072,779231,771870,767234,773632,793143,838595,821285,795426,737150,685038
2006/10/1,633753,604545,593859,589710,591355,607136,641515,698129,765601,811753,809502,754486,744449,743637,762147,789856,807976,816420,839322,889502,888096,835848,767649,699895
2006/10/2,654040,641611,633013,637865,663069,731595,851038,908213,881003,877483,878285,883086,889303,887659,894518,909849,925961,937742,921070,947806,925931,872722,832455,757394
2006/10/3,714797,690909,686657,695147,705406,767467,880384,917873,890861,876339,849473,861497,885513,917507,932351,942282,954626,956919,959166,1019899,1044338,976490,893530,810832
2006/10/4,761030,733985,714632,715834,727747,781526,890957,927775,911939,924137,940200,971908,994215,1020723,1048868,1060641,1069893,1082394,1087821,1110535,1086042,1025773,934013,842411
2006/10/5,789562,747246,723517,720854,730492,778689,886022,932061,915700,918990,917130,898847,901703,894857,885574,878573,899643,919999,952095,977698,962766,900391,828828,754382
2006/10/6,710865,682833,667780,674702,689469,743901,851338,921029,915910,914033,918265,920660,910449,905701,900080,903378,921008,942447,977362,989780,957689,922600,867018,804101
2006/10/7,754264,715784,698166,693321,699269,719919,753661,808086,871159,918109,934982,941759,921459,902394,885224,888527,893132,903655,918780,926567,904109,862648,807267,752233
2006/10/8,705790,665120,651425,643517,646952,663009,709386,757364,816044,847015,847282,828343,818047,803010,797887,793466,798849,800923,824203,895497,892081,848958,781757,721637
2006/10/9,680359,661232,652395,653853,679468,740078,849064,921222,930271,929998,928044,928784,915197,923017,924395,927208,933009,954736,964054,1021053,992805,926776,830838,745929
2006/10/10,696638,663849,663975,674050,692571,759049,871780,930718,885474,889707,896041,910302,920352,934981,946410,959834,966683,971514,995193,1032030,1002939,938154,849120,770308
2006/10/11,721174,696409,679925,678171,692978,735045,850918,906397,894405,898749,914212,912689,914030,906430,898087,895974,899810,917327,945611,973979,952236,903603,818644,746357
2006/10/12,702700,677783,685970,679209,676209,703085,796004,840109,816696,829222,835719,833832,829752,826712,818794,820896,817660,834818,877048,921263,903744,859253,799572,738327
2006/10/13,695245,688206,679552,701686,731711,803626,939306,1033311,1028549,996845,974187,946592,926037,905044,891896,877621,880110,898364,933614,978900,972633,950031,913256,859532
2006/10/14,814664,798287,786399,788275,795637,822042,874811,939681,969429,958221,925377,888557,852510,826737,809960,799991,802693,819533,861110,910321,897395,874887,839583,792030
2006/10/15,750626,746814,739469,752508,768882,795724,846303,917592,973577,954895,918525,871210,852671,827500,805430,794461,800570,824702,861383,924395,923008,880662,829762,778212
2006/10/16,753991,744473,758356,769348,801596,870521,1003638,1071774,1030758,992785,975575,960288,933169,919274,907662,898379,918493,951091,1009688,1048778,1023700,957844,869092,800236
2006/10/17,771351,751089,742980,748517,769542,827167,939909,1001134,979793,983347,994215,994463,990642,984431,974414,957450,963037,991197,1020310,1024803,991977,939397,853706,781434
2006/10/18,741233,718498,706318,721643,751461,807847,917326,972931,940176,924009,909488,904433,900331,912848,911106,912166,929464,937803,980208,1027558,1001530,947131,863639,788558
2006/10/19,733871,708261,693451,698140,716036,762563,862100,922657,913026,901801,907148,905566,900458,906073,898543,908909,921860,942621,994950,1013176,988337,937173,854151,774888
2006/10/20,717398,690641,674104,675461,689861,748578,866943,935791,923089,936201,924544,916599,916473,904735,882890,872695,880112,892648,931555,957238,937457,900483,845215,781693
2006/10/21,746442,724057,715997,717376,722518,757090,803169,856024,902267,902052,882495,852096,818704,806267,792108,785154,784751,801810,842529,883346,865430,852001,807813,763735
2006/10/22,728519,719625,714078,717327,730634,751077,796341,841267,901341,936914,914100,880495,859690,834315,812752,801657,807619,841227,878398,922253,899635,850387,790688,740379
2006/10/23,702356,697800,697107,715341,751211,828589,961034,1032987,1025855,1005869,996249,994905,980383,969256,965884,980218,1019493,1059687,1136568,1168536,1150220,1091429,1013223,947915
2006/10/24,909185,888296,883739,875664,908046,974029,1075731,1118489,1079951,1046137,1036623,1051510,1041972,1038830,1018113,1015817,1005586,1024056,1105231,1130850,1149215,1104554,1021254,948078
2006/10/25,906558,891326,882687,886949,910243,966175,1071681,1128057,1082773,1039427,1024150,1000734,979221,958833,947384,944057,968364,1016300,1089031,1119092,1103609,1055632,989629,917034
2006/10/26,880179,885127,891841,906720,943252,1007606,1131108,1184315,1135544,1098093,1058145,1012765,989865,965559,942349,926030,939875,962197,1039219,1076123,1060673,1014902,948189,878576
2006/10/27,837319,819405,816318,824108,843438,910388,1022109,1077495,1056743,1047851,1029947,1014187,1006727,1001734,995403,1000389,1030746,1060838,1097127,1077918,1045077,1001235,940135,864788
2006/10/28,803997,762476,737807,733425,737361,753912,794406,838341,893834,920863,918725,901667,882395,850841,845809,841167,848613,879679,935749,950094,925788,907640,866375,818931
2006/10/29,789846,753837,741773,743173,757221,814987,860692,926324,953170,946787,911202,877089,852290,839784,817564,814342,838676,913856,960128,964645,944990,897648,846684,788460
2006/10/30,761142,760513,765140,779311,819057,903665,1041635,1070654,1015408,971360,937764,916080,895184,886362,874636,868200,889699,954093,1000508,985334,962801,916714,842487,785016
2006/10/31,749020,732666,732463,740917,774259,847186,969740,997558,946182,919591,904948,889325,884208,879101,871394,877386,894058,946975,939526,903985,899968,870886,807804,753280
2006/11/1,721944,701334,692139,693536,711438,769076,885783,920494,902974,887646,857458,839956,838585,860311,895530,892484,910190,942709,955509,937776,913905,879077,808472,760038
2006/11/2,724516,700901,691232,697751,724039,799822,915646,970888,956682,949657,944401,928783,917780,900557,899312,898211,930817,998357,1032472,1034517,1034383,1016253,972705,911779
2006/11/3,877944,872470,875616,889761,930869,992783,1083560,1116991,1072880,1074124,1069091,1041070,1013648,986733,974528,978965,1016896,1101913,1103144,1096921,1091925,1072751,1053207,1020377
2006/11/4,995314,974554,975118,990041,1014383,1049774,1101539,1127004,1087915,1049549,1008715,987919,959671,931476,913365,927237,960854,1025459,1020732,1014617,1008083,993876,1010774,972652
2006/11/5,941561,923357,921285,913985,920508,941148,977290,1014252,1018673,995512,943837,928155,911054,879636,858186,847793,886722,965115,972577,972906,1014508,987478,931609,883269
2006/11/6,858937,842208,845379,857505,888965,923375,1016971,1053674,1038488,1045295,1046569,1014390,988723,975667,949965,936526,966537,1067408,1098782,1098825,1076509,1039438,969819,915084
2006/11/7,882367,880893,879132,893771,925828,997457,1085517,1120777,1091718,1055574,1039565,1016393,1004233,986096,981749,977267,994478,1058305,1069395,1052145,1016023,996967,929567,855273
2006/11/8,816545,792346,784376,778683,785322,805822,902263,946001,916255,907771,906888,898524,889101,882029,877300,883482,915795,978791,996660,986393,955046,908406,843512,786021
2006/11/9,749517,731212,715890,708755,750778,817005,928442,960681,935099,919188,917404,914216,902071,892780,885153,885475,891867,960687,996886,978171,966641,904790,839196,778334
2006/11/10,738303,718314,709832,709637,740695,796207,898856,942662,921902,905493,902696,887823,881420,879062,868316,862131,867068,930399,941952,912988,885571,839831,799368,741000
2006/11/11,694019,662676,654337,650767,664110,686061,726789,780002,827901,844325,841849,827666,814066,804301,794528,799709,814147,889313,893346,867347,837357,793525,744433,690814
2006/11/12,646311,610674,596694,601108,603732,624471,672392,751735,850873,909268,923913,922172,906253,923875,927127,938005,951720,962019,967432,974438,985295,934016,864021,798293
2006/11/13,758934,742398,745702,755168,784295,818451,910330,968367,954121,976870,1001345,982248,964992,963292,955485,962843,997510,1074642,1089056,1076207,1030809,972370,892686,826003
2006/11/14,777904,759708,752538,757016,779534,837999,943706,993580,972451,955518,943409,930031,909299,874676,870949,876441,914954,1003249,1031273,1021555,993336,943580,874903,797058
2006/11/15,716043,720806,737114,741542,775325,850490,965265,1005485,972849,951907,930877,920887,901762,911732,911591,918600,946521,994771,1011749,998125,1003279,955376,888290,826535
2006/11/16,784139,764420,749777,757553,760696,803381,908804,969200,956315,955899,960073,951968,947739,912171,881608,892997,925993,982031,998714,995368,977510,924155,851250,785325
2006/11/17,743543,731538,726508,732083,764222,833294,947494,982739,955280,940689,889330,864555,859091,885303,894175,887577,930977,1021308,1047946,1044258,1027871,998315,953831,900100
2006/11/18,863508,850494,845497,858740,876591,873866,890776,947119,1020112,1017644,1009863,972497,923935,892291,871006,876002,918530,1006090,1025009,1015400,1005751,966326,923230,878592
2006/11/19,837295,823130,821065,822112,831265,856885,897799,963835,1009422,1016269,976547,958793,932656,915547,899108,912210,954507,1030220,1041380,1058959,1039030,987896,930915,878414
2006/11/20,843906,837275,847659,853827,885825,935303,1039328,1096600,1104738,1081084,1056817,1039078,1026871,1021095,1018638,1020648,1072974,1153062,1179344,1172150,1155612,1113609,1038775,978506
2006/11/21,940564,922835,910798,922361,953664,1018997,1144986,1183961,1139765,1104562,1056612,1028664,996489,981542,975883,981183,1028551,1137707,1166925,1172894,1171191,1121220,1050648,978032
2006/11/22,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/23,,,,,,,,,,,,,,,,,,,,,,,,
